published_date,title,media,desc,link
2025-09-15 13:06:06.827475,রাকসু নির্বাচনে আনুষ্ঠানিক প্রচার-প্রচারণা শুরু | Rucsu | Ekushey TV,YouTube,রাকসু নির্বাচনে আনুষ্ঠানিক প্রচার-প্রচারণা শুরু #ekusheytv #news #ekusheytelevision #rucsu Enjoy and stay connected with us: Subscribe to Ekushey Television on...,https://www.youtube.com/watch%3Fv%3DQTuE4DNkbFA&ved=2ahUKEwinpPXx29yPAxXds5UCHdcVMNM4FBDF9AF6BAgEEAI&usg=AOvVaw1nqNpd0ZVfdXI1u-qfPzPE
2025-09-15 13:06:06.825668,"রাকসু নির্বাচনে প্রার্থী তালিকা চূড়ান্ত, শুরু আনুষ্ঠানিক প্রচারণা",Dhakapost.com,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু), সিনেট ছাত্র প্রতিনিধি ও হল সংসদ নির্বাচনে প্রার্থীদের চূড়ান্ত তালিকা প্রকাশ করেছে নির্বাচন কমিশন...",https://www.dhakapost.com/campus/394948&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgIEAI&usg=AOvVaw1Gne4oBcgTtk-fZ9Zse0ZQ
2025-09-15 13:06:06.824033,রাকসু নির্বাচনে আনুষ্ঠানিক প্রচার-প্রচারণা শুরু | Rucsu | Ekushey TV,YouTube,রাকসু নির্বাচনে আনুষ্ঠানিক প্রচার-প্রচারণা শুরু #ekusheytv #news #ekusheytelevision #rucsu Enjoy and stay connected with us: Subscribe to Ekushey Television on...,https://www.youtube.com/watch%3Fv%3DQTuE4DNkbFA&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgJEAI&usg=AOvVaw2AAMfgwwjhkQHpf4Iku2lp
2025-09-15 13:06:06.822369,রাকসু নির্বাচনে ছাত্রশিবিরের আচরণবিধি লঙ্ঘনের অভিযোগ ছাত্রদলের,YouTube,রাকসু নির্বাচনে ছাত্রশিবিরের আচরণবিধি লঙ্ঘনের অভিযোগ ছাত্রদলের ========================= ডাকসু ও জাকসুতে ভরাডুবির পর রাকসু নিয়ে নানা সমীকরণ ও উদ্বেগের মধ্যে আছে জাতীয়তাবাদী ছাত্রদল।১ দিন আগে,https://www.youtube.com/watch%3Fv%3DCjuo2R1w7AU&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgCEAI&usg=AOvVaw0fuHLSf9i-G8dhvEXVOcFW
2025-09-15 13:06:06.820748,"চূড়ান্ত তালিকা প্রকাশ, রাকসু-সিনেটে ২৮ পদে ৩০৬ প্রার্থী",Jagonews24,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনের চূড়ান্ত প্রার্থী তালিকা প্রকাশ করা হয়েছে। একই সঙ্গে লটারির মাধ্যমে প্রার্থীদের ব্যালট নম্বর...,https://www.jagonews24.com/campus/news/1051961&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgHEAI&usg=AOvVaw2U8V_hTJxLF7RL-4Z5UTYi
2025-09-15 13:06:06.819102,"রাকসু, হল সংসদ ও সিনেট প্রতিনিধি নির্বাচনের চূড়ান্ত প্রার্থী তালিকা প্রকাশ",The Financial Express,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু), সিনেট ছাত্র প্রতিনিধি ও হল সংসদ নির্বাচনে প্রার্থীদের চূড়ান্ত তালিকা প্রকাশ করেছে নির্বাচন কমিশন। রোববার (১৪ সেপ্টেম্বর) সন্ধ্যায় প্রকাশিত তালিকার পরপরই আনুষ্ঠানিকভাবে...",https://thefinancialexpress.com.bd/bn/raksu-hl-sngsd-oo-sinet-prtinidhi-nirwacner-cuurant-prarthee-talika-prkas&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgGEAI&usg=AOvVaw3aRGwcHfuzKXyccggunIoy
2025-09-15 13:06:06.817466,"রাকসুতে চলছে দ্বিতীয় দিনের প্রচারণা, তেমন জমে ওঠেনি এখনও | RACSU Election | Jamuna TV",YouTube,"#rucsu #rucsuelection #rajshahiuniversity রাকসুতে চলছে দ্বিতীয় দিনের প্রচারণা, তেমন জমে ওঠেনি এখনও | RACSU Election | Jamuna TV ⨳About Jamuna Television⨳ Jamuna Television...",https://www.youtube.com/watch%3Fv%3D_o8LwnnD6go&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgBEAI&usg=AOvVaw2KoWssJsWC96v9iAzfIR2Z
2025-09-15 13:06:06.815732,রাকসু নির্বাচনে ছাত্রশিবিরের আচরণবিধি লঙ্ঘনের অভিযোগ ছাত্রদলের,চ্যানেল আই অনলাইন,ডাকসু ও জাকসুতে ভরাডুবির পর রাকসু নিয়ে নানা সমীকরণ ও উদ্বেগের মধ্যে আছে জাতীয়তাবাদী ছাত্রদল। আগামী ২৫শে সেপ্টেম্বর হতে যাওয়া রাজশাহী বিশ্ববিদ্যালয়.,https://www.channelionline.com/chhatra-dal-alleges-violation-of-chhatra-shibir-code-of-conduct-in-raksu-elections/&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgFEAI&usg=AOvVaw1NmAl_d2yk5pdBuZzPKNj4
2025-09-15 13:06:06.813514,রাকসু নির্বাচনে প্রতিদ্বন্দ্বিতা করবেন ৩০৬ জন | RUCSU Election | Kaler Kantho,YouTube,#kalerkantho #rucsuelection #candidates রাকসু নির্বাচনে প্রতিদ্বন্দ্বিতা করবেন ৩০৬ জন | RUCSU Election | Kaler Kantho ❈About Kaler Kantho❈ Official YouTube Channel of...,https://www.youtube.com/watch%3Fv%3Dh89ceNGvQtk%26pp%3D0gcJCckJAYcqIYzv&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgKEAI&usg=AOvVaw08c1AWjmJ0e59dL5qnFhFU
2025-09-15 13:06:06.810183,রাকসু হল সংসদ নির্বাচনে বিনা প্রতিদ্বন্দ্বিতায় ৩৯ জন নির্বাচিত,যায় যায় দিন,রাজশাহী বিশ্ববিদ্যালয় (রাবি) হল সংসদ নির্বাচনে বিনা প্রতিদ্বন্দ্বিতায় মোট ৩৯ জন প্রার্থী বিজয়ী হয়েছেন। এর মধ্যে মেয়েদের ৬টি হলে ৩৬...,https://www.jaijaidinbd.com/education/576954&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgDEAI&usg=AOvVaw3WyU1nwimxceSJP5TBng58
2025-09-15 13:06:06.808464,দীর্ঘ ৩৫ বছর পর অনুষ্ঠিত হচ্ছে রাকসু নির্বাচন | Independent TV,YouTube,দীর্ঘ ৩৫ বছর পর অনুষ্ঠিত হচ্ছে রাকসু নির্বাচন | Independent TV. 4.2K views · 12 hours ago #Raksu #RajshahiUniversity #StudentPolitics ...more...,https://www.youtube.com/watch%3Fv%3DceJWUahDp78&ved=2ahUKEwjo_-nv29yPAxVQnpUCHUnqI0o4ChDF9AF6BAgEEAI&usg=AOvVaw0v2irYNlkeS4Sbw4HNx-M2
2025-09-15 13:06:06.806832,রাকসু নির্বাচনে প্রতিদ্বন্দ্বিতা করবেন ৩০৬ জন । দেশ | কালের কণ্ঠ । মাল্টিমিডিয়া। ভিডিও। কালের কণ্ঠ,kalerkantho.com,"'দাবি মেনে ফেব্রুয়ারিতে নির্বাচন করতে বাধা কোথায়?' ১৫ সেপ্টেম্বর, ২০২৫. 'পরিকল্পিত পরিবারই পারে একটি সুস্থ সমাজ গড়ে তুলতে'. ১৫ সেপ্টেম্বর, ২০২৫. থমকে আছে অর্থনৈতিক অঞ্চলে বিনিয়োগ. ১৫ সেপ্টেম্বর, ২০২৫...",https://www.kalerkantho.com/multimedia/desh/2025/09/15/1577664&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIARAC&usg=AOvVaw1DrTpi2whqAryPU8BKI75g
2025-09-15 13:06:06.805142,রাকসু নির্বাচনে হল সংসদে বিনা প্রতিদ্বন্দ্বিতায় ৪২ প্রার্থী নির্বাচিত,Dhaka Mail,রাকসু নির্বাচনে হল সংসদে বিনা প্রতিদ্বন্দ্বিতায় ৪২ প্রার্থী নির্বাচিত.,https://dhakamail.com/education/254321&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIBxAC&usg=AOvVaw2mkC26_LtNd38QVptD0Ec0
2025-09-15 13:06:06.803496,রাকসু হল সংসদ নির্বাচনে বিনা প্রতিদ্বন্দ্বিতায় ৪২ জন নির্বাচিত,Ekushey TV,রাকসু হল সংসদ নির্বাচনে বিনা প্রতিদ্বন্দ্বিতায় ৪২ জন নির্বাচিত.,https://www.ekushey-tv.com/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25B9%25E0%25A6%25B2-%25E0%25A6%25B8%25E0%25A6%2582%25E0%25A6%25B8%25E0%25A6%25A6-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8%25E0%25A7%2587-%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25A8%25E0%25A6%25BE-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25A4%25E0%25A6%25BF%25E0%25A6%25A6%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25A6%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25A4%25E0%25A6%25BE%25E0%25A6%25AF%25E0%25A6%25BC-%25E0%25A7%25AA%25E0%25A7%25A8-%25E0%25A6%259C%25E0%25A6%25A8-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25BF%25E0%25A6%25A4/1360873111111166589&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIBRAC&usg=AOvVaw34SIiKBx134jhLvUVyBcMH
2025-09-15 13:06:06.801852,"রাকসু নির্বাচনে চূড়ান্ত প্রার্থী তালিকা প্রকাশ, শুরু প্রচারণা",Dhaka Today,"অনলাইন রিপোর্টার. রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু), সিনেট ও হল সংসদ নির্বাচনের চূড়ান্ত প্রার্থী তালিকা প্রকাশ করেছে নির্বাচন কমিশন। রোববার (১৪ সেপ্টেম্বর) সন্ধ্যায় তালিকা প্রকাশের পরপরই প্রার্থীদের আনুষ্ঠানিক...",https://www.dhakatoday.com/news/56615/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25B9%25E0%25A6%25B2-%25E0%25A6%25B8%25E0%25A6%2582%25E0%25A6%25B8%25E0%25A6%25A6%25E0%25A7%2587-%25E0%25A7%25A9%25E0%25A7%25AF-%25E0%25A6%259C%25E0%25A6%25A8-%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25A8%25E0%25A6%25BE-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25A4%25E0%25A6%25BF%25E0%25A6%25A6%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25A6%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25A4%25E0%25A6%25BE%25E0%25A7%259F-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25BF%25E0%25A6%25A4&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIBhAC&usg=AOvVaw0LlGjXNvCv-5IEGlUeYNj1
2025-09-15 13:06:06.800097,"সাবেক ৩ সমন্বয়কের প্যানেল, ‘ঐক্যই শক্তি’, ‘ছায়া টিম’ নিয়ে আলোচনা",প্রথম আলো,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে সাবেক তিন সমন্বয়ককে সামনে রেখে 'আধিপত্যবিরোধী ঐক্য' নামে একটি প্যানেল ঘোষণা করা হয়েছে। জুলাই গণ-অভ্যুত্থানে নেতৃত্ব দেওয়া সাবেক সমন্বয়কদের 'ঐক্য'কে বলা হচ্ছে এই...,https://www.prothomalo.com/amp/story/bangladesh%252Fdistrict%252Fcutugcwtq4&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIBBAC&usg=AOvVaw3VncA_44o_Fn1hnWK0blao
2025-09-15 13:06:06.798118,রাকসু নির্বাচন: হল সংসদে ৪২ প্রার্থী বিনা প্রতিদ্বন্দ্বিতায় নির্বাচিত,এখন টিভি,রাজশাহী বিশ্ববিদ্যালয় (রাবি) হল সংসদে বিনা প্রতিদ্বন্দ্বিতায় ৪২ জন জয়ী হয়েছেন। এর মধ্যে মেয়েদের ৬টি হলে ৩৯ জন ও ছেলেদের ১টি হলে ৩ জন রয়েছেন। এছাড়া মেয়েদের ৪টি হলে ১টি করে পদে কেউ মনোনয়ন উত্তোলন না করায় পদগুলো ফাঁকা...,https://ekhon.tv/education/campus/68c7b40070cd1836a35138bc&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIAxAC&usg=AOvVaw1_SNURZHvH5HT4RIDVdU8p
2025-09-15 13:06:06.795819,"রাকসুর নির্বাচনি প্রচারণা শুরু, আচরণবিধি ভঙ্গ করলে শাস্তি",Bangla Tribune,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু), হল সংসদ ও সিনেটে ছাত্র প্রতিনিধি নির্বাচনের প্রচারণা আজ সোমবার থেকে শুরু হচ্ছে। প্রচারণা চলবে আগামী ২৪ সেপ্টেম্বর সকাল ৯টা পর্যন্ত। নির্বাচনি প্রচারণায় অংশগ্রহণকারী প্রার্থীদের...",https://www.banglatribune.com/amp/country/rajshahi/915311/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581%25E0%25A6%25B0-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8%25E0%25A6%25BF-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%259A%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A6%25A3%25E0%25A6%25BE-%25E0%25A6%25B6%25E0%25A7%2581%25E0%25A6%25B0%25E0%25A7%2581-%25E0%25A6%2586%25E0%25A6%259A%25E0%25A6%25B0%25E0%25A6%25A3%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25A7%25E0%25A6%25BF-%25E0%25A6%25AD%25E0%25A6%2599%25E0%25A7%258D%25E0%25A6%2597-%25E0%25A6%2595%25E0%25A6%25B0%25E0%25A6%25B2%25E0%25A7%2587&ved=2ahUKEwjLiqTu29yPAxWGqZUCHZp8EGYQxfQBegQIAhAC&usg=AOvVaw2z3c-BNyIoVHG7ivIxjAaB
